"ID","borrowers_country","date","HHCreditXDC"
"3816","NL","Netherlands",2011-07-01,770.077
"3817","NO","Norway",2011-07-01,2238.573
"3818","NZ","New Zealand",2011-07-01,183.458
"3819","PL","Poland",2011-07-01,545.608
"3820","PT","Portugal",2011-07-01,160.85
"3821","RU","Russia",2011-07-01,6265.298
"3822","SE","Sweden",2011-07-01,2819.237
"3823","TR","Turkey",2011-07-01,230.319864
"3824","US","United States",2011-07-01,13582.852
"3825","AT","Austria",2011-10-01,164.402
"3826","AU","Australia",2011-10-01,1606.517
"3827","BE","Belgium",2011-10-01,208.259
"3828","BR","Brazil",2011-10-01,1049.113
"3829","CA","Canada",2011-10-01,1615.499
"3830","CH","Switzerland",2011-10-01,704.325
"3831","CL","Chile",2011-10-01,41194.071
"3832","CN","China",2011-10-01,13521.436
"3833","CO","Colombia",2011-10-01,124354.996
"3834","CZ","Czech Republic",2011-10-01,1197.952
"3835","DE","Germany",2011-10-01,1538.621
"3836","DK","Denmark",2011-10-01,2454
"3837","ES","Spain",2011-10-01,877.874
"3838","FI","Finland",2011-10-01,116.909
"3839","FR","France",2011-10-01,1127.076
"3840","GB","United Kingdom",2011-10-01,1479.526
"3841","GR","Greece",2011-10-01,132.162
"3842","HU","Hungary",2011-10-01,10565.695
"3843","ID","Indonesia",2011-10-01,1191969.256
"3844","IE","Ireland",2011-10-01,180.624
"3845","IL","Israel",2011-10-01,369.712
"3846","IN","India",2011-10-01,7584.25
"3847","IT","Italy",2011-10-01,717.269
"3848","JP","Japan",2011-10-01,295240.9
"3849","KR","Korea",2011-10-01,1061854
"3850","LU","Luxembourg",2011-10-01,25.229
"3851","MX","Mexico",2011-10-01,1986.184
"3852","NL","Netherlands",2011-10-01,771.731
"3853","NO","Norway",2011-10-01,2279.334
"3854","NZ","New Zealand",2011-10-01,183.802
"3855","PL","Poland",2011-10-01,550.328
"3856","PT","Portugal",2011-10-01,159.442
"3857","RU","Russia",2011-10-01,6860.494
"3858","SE","Sweden",2011-10-01,2851.82
"3859","TR","Turkey",2011-10-01,238.953192
"3860","US","United States",2011-10-01,13588.256
"3861","AT","Austria",2012-01-01,163.912
"3862","AU","Australia",2012-01-01,1621.39
"3863","BE","Belgium",2012-01-01,210.146
"3864","BR","Brazil",2012-01-01,1077.427
"3865","CA","Canada",2012-01-01,1620.64
"3866","CH","Switzerland",2012-01-01,710.885
"3867","CL","Chile",2012-01-01,42362.629
"3868","CN","China",2012-01-01,14020.25
"3869","CO","Colombia",2012-01-01,127355.565
"3870","CZ","Czech Republic",2012-01-01,1202.619
"3871","DE","Germany",2012-01-01,1536.748
"3872","DK","Denmark",2012-01-01,2455
"3873","ES","Spain",2012-01-01,865.529
"3874","FI","Finland",2012-01-01,117.943
"3875","FR","France",2012-01-01,1133.535
"3876","GB","United Kingdom",2012-01-01,1476.41
"3877","GR","Greece",2012-01-01,130.467
"3878","HU","Hungary",2012-01-01,9650.821
"3879","ID","Indonesia",2012-01-01,1227136.709
"3880","IE","Ireland",2012-01-01,178.498
"3881","IL","Israel",2012-01-01,374.479
"3882","IN","India",2012-01-01,7828.35
"3883","IT","Italy",2012-01-01,713.356
"3884","JP","Japan",2012-01-01,291455.5
"3885","KR","Korea",2012-01-01,1069844.3
"3886","LU","Luxembourg",2012-01-01,25.478
"3887","MX","Mexico",2012-01-01,2058.848
"3888","NL","Netherlands",2012-01-01,769.546
"3889","NO","Norway",2012-01-01,2327.455
"3890","NZ","New Zealand",2012-01-01,184.905
"3891","PL","Poland",2012-01-01,546.206
"3892","PT","Portugal",2012-01-01,157.108
"3893","RU","Russia",2012-01-01,7150.375
"3894","SE","Sweden",2012-01-01,2877.565
"3895","TR","Turkey",2012-01-01,246.997515
"3896","US","United States",2012-01-01,13541.089
"3897","AT","Austria",2012-04-01,164.429
"3898","AU","Australia",2012-04-01,1645.814
"3899","BE","Belgium",2012-04-01,213.362
"3900","BR","Brazil",2012-04-01,1127.514
"3901","CA","Canada",2012-04-01,1646.145
"3902","CH","Switzerland",2012-04-01,715.039
"3903","CL","Chile",2012-04-01,43567.285
"3904","CN","China",2012-04-01,14643.92
"3905","CO","Colombia",2012-04-01,132626.554
"3906","CZ","Czech Republic",2012-04-01,1215.496
"3907","DE","Germany",2012-04-01,1543.085
"3908","DK","Denmark",2012-04-01,2468
"3909","ES","Spain",2012-04-01,862
"3910","FI","Finland",2012-04-01,120.102
"3911","FR","France",2012-04-01,1139.916
"3912","GB","United Kingdom",2012-04-01,1488.857
"3913","GR","Greece",2012-04-01,129.238
"3914","HU","Hungary",2012-04-01,9421.327
"3915","ID","Indonesia",2012-04-01,1309537.896
"3916","IE","Ireland",2012-04-01,176.621
"3917","IL","Israel",2012-04-01,379.571
"3918","IN","India",2012-04-01,8009.27
"3919","IT","Italy",2012-04-01,712.87
"3920","JP","Japan",2012-04-01,291385.1
"3921","KR","Korea",2012-04-01,1080651.4
"3922","LU","Luxembourg",2012-04-01,26.297
"3923","MX","Mexico",2012-04-01,2098.713
"3924","NL","Netherlands",2012-04-01,771.898
"3925","NO","Norway",2012-04-01,2377.133
"3926","NZ","New Zealand",2012-04-01,186.427
"3927","PL","Poland",2012-04-01,557.384
"3928","PT","Portugal",2012-04-01,155.538
"3929","RU","Russia",2012-04-01,8090.964
"3930","SE","Sweden",2012-04-01,2912.988
"3931","TR","Turkey",2012-04-01,260.112574
"3932","US","United States",2012-04-01,13501.931
"3933","AT","Austria",2012-07-01,164.851
"3934","AU","Australia",2012-07-01,1652.39
"3935","BE","Belgium",2012-07-01,212.993
"3936","BR","Brazil",2012-07-01,1161.571
"3937","CA","Canada",2012-07-01,1672.197
"3938","CH","Switzerland",2012-07-01,720.463
"3939","CL","Chile",2012-07-01,44449.463
"3940","CN","China",2012-07-01,15431.886
"3941","CO","Colombia",2012-07-01,137162.842
"3942","CZ","Czech Republic",2012-07-01,1226.051
"3943","DE","Germany",2012-07-01,1549.108
"3944","DK","Denmark",2012-07-01,2462
"3945","ES","Spain",2012-07-01,847.878
"3946","FI","Finland",2012-07-01,121.772
"3947","FR","France",2012-07-01,1141.806
"3948","GB","United Kingdom",2012-07-01,1496.063
"3949","GR","Greece",2012-07-01,125.141
"3950","HU","Hungary",2012-07-01,9154.586
"3951","ID","Indonesia",2012-07-01,1364942.412
"3952","IE","Ireland",2012-07-01,174.643
"3953","IL","Israel",2012-07-01,388.346
"3954","IN","India",2012-07-01,8188.35
"3955","IT","Italy",2012-07-01,710.138
"3956","JP","Japan",2012-07-01,289745.2
"3957","KR","Korea",2012-07-01,1093601
"3958","LU","Luxembourg",2012-07-01,26.692
"3959","MX","Mexico",2012-07-01,2163.551
"3960","NL","Netherlands",2012-07-01,774.77
"3961","NO","Norway",2012-07-01,2416.714
"3962","NZ","New Zealand",2012-07-01,187.908
"3963","PL","Poland",2012-07-01,555.446
"3964","PT","Portugal",2012-07-01,153.812
"3965","RU","Russia",2012-07-01,8618.757
"3966","SE","Sweden",2012-07-01,2942.284
"3967","TR","Turkey",2012-07-01,271.700515
"3968","US","United States",2012-07-01,13542.413
"3969","AT","Austria",2012-10-01,165.024
"3970","AU","Australia",2012-10-01,1666.449
"3971","BE","Belgium",2012-10-01,214.999
"3972","BR","Brazil",2012-10-01,1218.346
"3973","CA","Canada",2012-10-01,1686.657
"3974","CH","Switzerland",2012-10-01,731.464
"3975","CL","Chile",2012-10-01,46060.627
"3976","CN","China",2012-10-01,16019.384
"3977","CO","Colombia",2012-10-01,144127.406
"3978","CZ","Czech Republic",2012-10-01,1243.817
"3979","DE","Germany",2012-10-01,1553.225
"3980","DK","Denmark",2012-10-01,2473
"3981","ES","Spain",2012-10-01,840.899
"3982","FI","Finland",2012-10-01,122.669
"3983","FR","France",2012-10-01,1151.767
"3984","GB","United Kingdom",2012-10-01,1498.655
"3985","GR","Greece",2012-10-01,123.887
"3986","HU","Hungary",2012-10-01,9076.02
"3987","ID","Indonesia",2012-10-01,1415900.91
"3988","IE","Ireland",2012-10-01,172.323
"3989","IL","Israel",2012-10-01,391.924
"3990","IN","India",2012-10-01,8629.32
"3991","IT","Italy",2012-10-01,709.215
"3992","JP","Japan",2012-10-01,291495
"3993","KR","Korea",2012-10-01,1113083.3
"3994","LU","Luxembourg",2012-10-01,27.284
"3995","MX","Mexico",2012-10-01,2202.189
"3996","NL","Netherlands",2012-10-01,774.627
"3997","NO","Norway",2012-10-01,2464.002
"3998","NZ","New Zealand",2012-10-01,190.349
"3999","PL","Poland",2012-10-01,555.329
"4000","PT","Portugal",2012-10-01,152.304
"4001","RU","Russia",2012-10-01,9307.572
"4002","SE","Sweden",2012-10-01,2967.962
"4003","TR","Turkey",2012-10-01,285.529346
"4004","US","United States",2012-10-01,13588.559
"4005","AT","Austria",2013-01-01,164.01
"4006","AU","Australia",2013-01-01,1680.317
"4007","BE","Belgium",2013-01-01,216.428
"4008","BR","Brazil",2013-01-01,1250.177
"4009","CA","Canada",2013-01-01,1696.959
"4010","CH","Switzerland",2013-01-01,738.979
"4011","CL","Chile",2013-01-01,47041.531
"4012","CN","China",2013-01-01,16989.524
"4013","CO","Colombia",2013-01-01,146782.815
"4014","CZ","Czech Republic",2013-01-01,1246.672
"4015","DE","Germany",2013-01-01,1549.596
"4016","DK","Denmark",2013-01-01,2471
"4017","ES","Spain",2013-01-01,825.672
"4018","FI","Finland",2013-01-01,123.734
"4019","FR","France",2013-01-01,1156.036
"4020","GB","United Kingdom",2013-01-01,1497.881
"4021","GR","Greece",2013-01-01,121.951
"4022","HU","Hungary",2013-01-01,9089.966
"4023","ID","Indonesia",2013-01-01,1441926.95
"4024","IE","Ireland",2013-01-01,170.446
"4025","IL","Israel",2013-01-01,397.217
"4026","IN","India",2013-01-01,8988.14
"4027","IT","Italy",2013-01-01,705.248
"4028","JP","Japan",2013-01-01,293260.1
"4029","KR","Korea",2013-01-01,1111929.6
"4030","LU","Luxembourg",2013-01-01,27.635
"4031","MX","Mexico",2013-01-01,2255.713
"4032","NL","Netherlands",2013-01-01,770.272
"4033","NO","Norway",2013-01-01,2497.689
"4034","NZ","New Zealand",2013-01-01,192.902
"4035","PL","Poland",2013-01-01,563.621
"4036","PT","Portugal",2013-01-01,150.901
"4037","RU","Russia",2013-01-01,9873.064
"4038","SE","Sweden",2013-01-01,2998.128
"4039","TR","Turkey",2013-01-01,300.048865
"4040","US","United States",2013-01-01,13551.276
"4041","AT","Austria",2013-04-01,163.956
"4042","AU","Australia",2013-04-01,1714.128
"4043","BE","Belgium",2013-04-01,219.137
"4044","BR","Brazil",2013-04-01,1299.71
"4045","CA","Canada",2013-04-01,1721.966
"4046","CH","Switzerland",2013-04-01,744.452
"4047","CL","Chile",2013-04-01,48250.824
"4048","CN","China",2013-04-01,18078.531
"4049","CO","Colombia",2013-04-01,153811.507
"4050","CZ","Czech Republic",2013-04-01,1264.47
"4051","DE","Germany",2013-04-01,1555.425
"4052","DK","Denmark",2013-04-01,2469
"4053","ES","Spain",2013-04-01,820.468
"4054","FI","Finland",2013-04-01,124.336
"4055","FR","France",2013-04-01,1162.654
"4056","GB","United Kingdom",2013-04-01,1500.414
"4057","GR","Greece",2013-04-01,120.645
"4058","HU","Hungary",2013-04-01,8740.273
"4059","ID","Indonesia",2013-04-01,1526041.611
"4060","IE","Ireland",2013-04-01,168.803
"4061","IL","Israel",2013-04-01,404.281
"4062","IN","India",2013-04-01,9307.04
"4063","IT","Italy",2013-04-01,702.664
"4064","JP","Japan",2013-04-01,293248.3
"4065","KR","Korea",2013-04-01,1135176.5
"4066","LU","Luxembourg",2013-04-01,28.055
"4067","MX","Mexico",2013-04-01,2281.859
"4068","NL","Netherlands",2013-04-01,767.201
"4069","NO","Norway",2013-04-01,2550.602
"4070","NZ","New Zealand",2013-04-01,195.751
"4071","PL","Poland",2013-04-01,576.063
"4072","PT","Portugal",2013-04-01,149.233
"4073","RU","Russia",2013-04-01,10738.314
"4074","SE","Sweden",2013-04-01,3036.945
"4075","TR","Turkey",2013-04-01,322.558651
"4076","US","United States",2013-04-01,13563.636
"4077","AT","Austria",2013-07-01,165.516
"4078","AU","Australia",2013-07-01,1724.854
"4079","BE","Belgium",2013-07-01,220.898
"4080","BR","Brazil",2013-07-01,1344.76
"4081","CA","Canada",2013-07-01,1747.922
"4082","CH","Switzerland",2013-07-01,751.67
"4083","CL","Chile",2013-07-01,49617.886
"4084","CN","China",2013-07-01,19062.991
"4085","CO","Colombia",2013-07-01,159019.018
"4086","CZ","Czech Republic",2013-07-01,1277.313
"4087","DE","Germany",2013-07-01,1563.337
"4088","DK","Denmark",2013-07-01,2470
"4089","ES","Spain",2013-07-01,803.894
"4090","FI","Finland",2013-07-01,125.218
"4091","FR","France",2013-07-01,1170.881
"4092","GB","United Kingdom",2013-07-01,1510.257
"4093","GR","Greece",2013-07-01,119.332
"4094","HU","Hungary",2013-07-01,8697.911
"4095","ID","Indonesia",2013-07-01,1580042.99
"4096","IE","Ireland",2013-07-01,167.402
"4097","IL","Israel",2013-07-01,413.305
"4098","IN","India",2013-07-01,9652.79
"4099","IT","Italy",2013-07-01,699.107
"4100","JP","Japan",2013-07-01,294213.8
"4101","KR","Korea",2013-07-01,1149562.1
"4102","LU","Luxembourg",2013-07-01,28.147
"4103","MX","Mexico",2013-07-01,2347.639
"4104","NL","Netherlands",2013-07-01,771.663
"4105","NO","Norway",2013-07-01,2594.517
"4106","NZ","New Zealand",2013-07-01,198.219
"4107","PL","Poland",2013-07-01,580.688
"4108","PT","Portugal",2013-07-01,147.526
"4109","RU","Russia",2013-07-01,11454.534
"4110","SE","Sweden",2013-07-01,3069.691
"4111","TR","Turkey",2013-07-01,341.599501
"4112","US","United States",2013-07-01,13643.862
"4113","AT","Austria",2013-10-01,165.093
"4114","AU","Australia",2013-10-01,1758.592
"4115","BE","Belgium",2013-10-01,221.408
"4116","BR","Brazil",2013-10-01,1405.889
"4117","CA","Canada",2013-10-01,1762.778
"4118","CH","Switzerland",2013-10-01,766.846
"4119","CL","Chile",2013-10-01,51342.634
"4120","CN","China",2013-10-01,19686.363
"4121","CO","Colombia",2013-10-01,163827.379
"4122","CZ","Czech Republic",2013-10-01,1289.438
"4123","DE","Germany",2013-10-01,1564.554
"4124","DK","Denmark",2013-10-01,2464
"4125","ES","Spain",2013-10-01,793.38
"4126","FI","Finland",2013-10-01,125.71
"4127","FR","France",2013-10-01,1176.373
"4128","GB","United Kingdom",2013-10-01,1514.463
"4129","GR","Greece",2013-10-01,118.324
"4130","HU","Hungary",2013-10-01,8462.114
"4131","ID","Indonesia",2013-10-01,1624069.25
"4132","IE","Ireland",2013-10-01,166.589
"4133","IL","Israel",2013-10-01,420.059
"4134","IN","India",2013-10-01,9989.87
"4135","IT","Italy",2013-10-01,697.475
"4136","JP","Japan",2013-10-01,295109.8
"4137","KR","Korea",2013-10-01,1176785.4
"4138","LU","Luxembourg",2013-10-01,28.357
"4139","MX","Mexico",2013-10-01,2371.431
"4140","NL","Netherlands",2013-10-01,764.857
"4141","NO","Norway",2013-10-01,2640.984
"4142","NZ","New Zealand",2013-10-01,201.144
"4143","PL","Poland",2013-10-01,580.911
"4144","PT","Portugal",2013-10-01,146.856
"4145","RU","Russia",2013-10-01,12048.058
"4146","SE","Sweden",2013-10-01,3103.945
"4147","TR","Turkey",2013-10-01,354.707866
"4148","US","United States",2013-10-01,13725.495
"4149","AT","Austria",2014-01-01,164.31
"4150","AU","Australia",2014-01-01,1779.63
"4151","BE","Belgium",2014-01-01,222.811
"4152","BR","Brazil",2014-01-01,1436.698
"4153","CA","Canada",2014-01-01,1769.503
"4154","CH","Switzerland",2014-01-01,775.233
"4155","CL","Chile",2014-01-01,52911.946
"4156","CN","China",2014-01-01,20601.588
"4157","CO","Colombia",2014-01-01,167543.732
"4158","CZ","Czech Republic",2014-01-01,1294.336
"4159","DE","Germany",2014-01-01,1565.267
"4160","DK","Denmark",2014-01-01,2461
"4161","ES","Spain",2014-01-01,780.843
"4162","FI","Finland",2014-01-01,126.286
"4163","FR","France",2014-01-01,1177.46
"4164","GB","United Kingdom",2014-01-01,1517.353
"4165","GR","Greece",2014-01-01,117.549
"4166","HU","Hungary",2014-01-01,8478.014
"4167","ID","Indonesia",2014-01-01,1647506.45
"4168","IE","Ireland",2014-01-01,163.042
"4169","IL","Israel",2014-01-01,421.554
"4170","IN","India",2014-01-01,10096.89
"4171","IT","Italy",2014-01-01,694.712
"4172","JP","Japan",2014-01-01,296187.3
"4173","KR","Korea",2014-01-01,1185181.9
"4174","LU","Luxembourg",2014-01-01,29.316
"4175","MX","Mexico",2014-01-01,2443.93
"4176","NL","Netherlands",2014-01-01,762.988
"4177","NO","Norway",2014-01-01,2673.57
"4178","NZ","New Zealand",2014-01-01,203.67
"4179","PL","Poland",2014-01-01,590.479
"4180","PT","Portugal",2014-01-01,145.168
"4181","RU","Russia",2014-01-01,12441.372
"4182","SE","Sweden",2014-01-01,3135.244
"4183","TR","Turkey",2014-01-01,354.339466
"4184","US","United States",2014-01-01,13680.173
"4185","AT","Austria",2014-04-01,165.339
"4186","AU","Australia",2014-04-01,1814.993
"4187","BE","Belgium",2014-04-01,225.73
"4188","BR","Brazil",2014-04-01,1489.327
"4189","CA","Canada",2014-04-01,1797.259
"4190","CH","Switzerland",2014-04-01,786.315
"4191","CL","Chile",2014-04-01,54734.711
"4192","CN","China",2014-04-01,21543.23
"4193","CO","Colombia",2014-04-01,174188.522
"4194","CZ","Czech Republic",2014-04-01,1300.121
"4195","DE","Germany",2014-04-01,1571.181
"4196","DK","Denmark",2014-04-01,2472
"4197","ES","Spain",2014-04-01,780.887
"4198","FI","Finland",2014-04-01,127.42
"4199","FR","France",2014-04-01,1184.828
"4200","GB","United Kingdom",2014-04-01,1527.183
"4201","GR","Greece",2014-04-01,116.277
"4202","HU","Hungary",2014-04-01,8415.742
"4203","ID","Indonesia",2014-04-01,1698816.45
"4204","IE","Ireland",2014-04-01,160.612
"4205","IL","Israel",2014-04-01,429.661
"4206","IN","India",2014-04-01,10365.23
"4207","IT","Italy",2014-04-01,696.238
"4208","JP","Japan",2014-04-01,294866.7
"4209","KR","Korea",2014-04-01,1198245.9
"4210","LU","Luxembourg",2014-04-01,29.755
"4211","MX","Mexico",2014-04-01,2469.033
"4212","NL","Netherlands",2014-04-01,762.097
"4213","NO","Norway",2014-04-01,2720.672
"4214","NZ","New Zealand",2014-04-01,206.121
"4215","PL","Poland",2014-04-01,601.047
"4216","PT","Portugal",2014-04-01,143.832
"4217","RU","Russia",2014-04-01,12851.121
"4218","SE","Sweden",2014-04-01,3185.303
"4219","TR","Turkey",2014-04-01,360.635971
"4220","US","United States",2014-04-01,13802.813
"4221","AT","Austria",2014-07-01,166.721
"4222","AU","Australia",2014-07-01,1842.005
"4223","BE","Belgium",2014-07-01,228.355
"4224","BR","Brazil",2014-07-01,1539.959
"4225","CA","Canada",2014-07-01,1826.555
"4226","CH","Switzerland",2014-07-01,793.714
"4227","CL","Chile",2014-07-01,56011.22
"4228","CN","China",2014-07-01,22305.743
"4229","CO","Colombia",2014-07-01,177258.996
"4230","CZ","Czech Republic",2014-07-01,1296.064
"4231","DE","Germany",2014-07-01,1580.676
"4232","DK","Denmark",2014-07-01,2473
"4233","ES","Spain",2014-07-01,766.666
"4234","FI","Finland",2014-07-01,128.651
"4235","FR","France",2014-07-01,1189.871
"4236","GB","United Kingdom",2014-07-01,1537.284
"4237","GR","Greece",2014-07-01,114.535
"4238","HU","Hungary",2014-07-01,8374.031
"4239","ID","Indonesia",2014-07-01,1725986.23
"4240","IE","Ireland",2014-07-01,157.766
"4241","IL","Israel",2014-07-01,438.804
"4242","IN","India",2014-07-01,10632.06
"4243","IT","Italy",2014-07-01,691.861
"4244","JP","Japan",2014-07-01,295806.9
"4245","KR","Korea",2014-07-01,1224566
"4246","LU","Luxembourg",2014-07-01,30.599
"4247","MX","Mexico",2014-07-01,2532.954
"4248","NL","Netherlands",2014-07-01,761.742
"4249","NO","Norway",2014-07-01,2766.204
"4250","NZ","New Zealand",2014-07-01,207.851
"4251","PL","Poland",2014-07-01,613.832
"4252","PT","Portugal",2014-07-01,142.705
"4253","RU","Russia",2014-07-01,13446.936
"4254","SE","Sweden",2014-07-01,3227.193
"4255","TR","Turkey",2014-07-01,371.071747
"4256","US","United States",2014-07-01,13906.783
"4257","AT","Austria",2014-10-01,167.38
"4258","AU","Australia",2014-10-01,1872.524
"4259","BE","Belgium",2014-10-01,234.43
"4260","BR","Brazil",2014-10-01,1605.322
"4261","CA","Canada",2014-10-01,1843.769
"4262","CH","Switzerland",2014-10-01,799.365
"4263","CL","Chile",2014-10-01,58370.967
"4264","CN","China",2014-10-01,22921.556
"4265","CO","Colombia",2014-10-01,184204.188
"4266","CZ","Czech Republic",2014-10-01,1310.457
"4267","DE","Germany",2014-10-01,1586.44
"4268","DK","Denmark",2014-10-01,2478
"4269","ES","Spain",2014-10-01,757.488
"4270","FI","Finland",2014-10-01,129.239
"4271","FR","France",2014-10-01,1196.254
"4272","GB","United Kingdom",2014-10-01,1547.618
"4273","GR","Greece",2014-10-01,113.238
"4274","HU","Hungary",2014-10-01,8309.732
"4275","ID","Indonesia",2014-10-01,1803534.66
"4276","IE","Ireland",2014-10-01,156.863
"4277","IL","Israel",2014-10-01,444.872
"4278","IN","India",2014-10-01,11454.21
"4279","IT","Italy",2014-10-01,692.501
"4280","JP","Japan",2014-10-01,297628.1
"4281","KR","Korea",2014-10-01,1251647.7
"4282","LU","Luxembourg",2014-10-01,30.701
"4283","MX","Mexico",2014-10-01,2552.566
"4284","NL","Netherlands",2014-10-01,765.331
"4285","NO","Norway",2014-10-01,2811.151
"4286","NZ","New Zealand",2014-10-01,210.599
"4287","PL","Poland",2014-10-01,612.323
"4288","PT","Portugal",2014-10-01,141.738
"4289","RU","Russia",2014-10-01,13964.058
"4290","SE","Sweden",2014-10-01,3279.718
"4291","TR","Turkey",2014-10-01,381.46258
"4292","US","United States",2014-10-01,13973.979
"4293","AT","Austria",2015-01-01,170.644
"4294","AU","Australia",2015-01-01,1903.353
"4295","BE","Belgium",2015-01-01,236.8
"4296","BR","Brazil",2015-01-01,1624.399
"4297","CA","Canada",2015-01-01,1855.236
"4298","CH","Switzerland",2015-01-01,805.892
"4299","CL","Chile",2015-01-01,59415.037
"4300","CN","China",2015-01-01,23798.911
"4301","CO","Colombia",2015-01-01,186435.866
"4302","CZ","Czech Republic",2015-01-01,1315.467
"4303","DE","Germany",2015-01-01,1588.319
"4304","DK","Denmark",2015-01-01,2476
"4305","ES","Spain",2015-01-01,749.817
"4306","FI","Finland",2015-01-01,129.895
"4307","FR","France",2015-01-01,1199.892
"4308","GB","United Kingdom",2015-01-01,1560.202
"4309","GR","Greece",2015-01-01,112.668
"4310","HU","Hungary",2015-01-01,7740.104
"4311","ID","Indonesia",2015-01-01,1806827.01
"4312","IE","Ireland",2015-01-01,152.348
"4313","IL","Israel",2015-01-01,447.32
"4314","IN","India",2015-01-01,11663.48
"4315","IT","Italy",2015-01-01,690.918
"4316","JP","Japan",2015-01-01,298419.3
"4317","KR","Korea",2015-01-01,1268871
"4318","LU","Luxembourg",2015-01-01,31.838
"4319","MX","Mexico",2015-01-01,2648.702
"4320","NL","Netherlands",2015-01-01,765.851
"4321","NO","Norway",2015-01-01,2849.386
"4322","NZ","New Zealand",2015-01-01,213.799
"4323","PL","Poland",2015-01-01,628.639
"4324","PT","Portugal",2015-01-01,140.555
"4325","RU","Russia",2015-01-01,13193.513
"4326","SE","Sweden",2015-01-01,3324.53
"4327","TR","Turkey",2015-01-01,391.884671
"4328","US","United States",2015-01-01,13946.403
"4329","AT","Austria",2015-04-01,171.293
"4330","AU","Australia",2015-04-01,1945.304
"4331","BE","Belgium",2015-04-01,238.317
"4332","BR","Brazil",2015-04-01,1650.088
"4333","CA","Canada",2015-04-01,1891.789
"4334","CH","Switzerland",2015-04-01,811.47
"4335","CL","Chile",2015-04-01,61210.255
"4336","CN","China",2015-04-01,24856.196
"4337","CO","Colombia",2015-04-01,191785.034
"4338","CZ","Czech Republic",2015-04-01,1338.95
"4339","DE","Germany",2015-04-01,1599.12
"4340","DK","Denmark",2015-04-01,2452
"4341","ES","Spain",2015-04-01,751.789
"4342","FI","Finland",2015-04-01,131.507
"4343","FR","France",2015-04-01,1210.167
"4344","GB","United Kingdom",2015-04-01,1566.859
"4345","GR","Greece",2015-04-01,111.907
"4346","HU","Hungary",2015-04-01,7600.535
"4347","ID","Indonesia",2015-04-01,1881387.193
"4348","IE","Ireland",2015-04-01,150.799
"4349","IL","Israel",2015-04-01,457.313
"4350","IN","India",2015-04-01,12134.74
"4351","IT","Italy",2015-04-01,691.635
"4352","JP","Japan",2015-04-01,298190.5
"4353","KR","Korea",2015-04-01,1304024.7
"4354","LU","Luxembourg",2015-04-01,31.266
"4355","MX","Mexico",2015-04-01,2679.078
"4356","NL","Netherlands",2015-04-01,766.567
"4357","NO","Norway",2015-04-01,2899.269
"4358","NZ","New Zealand",2015-04-01,217.334
"4359","PL","Poland",2015-04-01,643.384
"4360","PT","Portugal",2015-04-01,139.712
"4361","RU","Russia",2015-04-01,12864.449
"4362","SE","Sweden",2015-04-01,3391.04
"4363","TR","Turkey",2015-04-01,403.384783
"4364","US","United States",2015-04-01,14081.869
"4365","AT","Austria",2015-07-01,171.728
"4366","AU","Australia",2015-07-01,1961.893
"4367","BE","Belgium",2015-07-01,240.568
"4368","BR","Brazil",2015-07-01,1682.681
"4369","CA","Canada",2015-07-01,1924.506
"4370","CH","Switzerland",2015-07-01,822.191
"4371","CL","Chile",2015-07-01,63031.188
"4372","CN","China",2015-07-01,25890.964
"4373","CO","Colombia",2015-07-01,197744.592
"4374","CZ","Czech Republic",2015-07-01,1361.112
"4375","DE","Germany",2015-07-01,1613.646
"4376","DK","Denmark",2015-07-01,2460
"4377","ES","Spain",2015-07-01,738.028
"4378","FI","Finland",2015-07-01,132.753
"4379","FR","France",2015-07-01,1222.983
"4380","GB","United Kingdom",2015-07-01,1584.384
"4381","GR","Greece",2015-07-01,110.437
"4382","HU","Hungary",2015-07-01,7475.387
"4383","ID","Indonesia",2015-07-01,1895105.384
"4384","IE","Ireland",2015-07-01,147.907
"4385","IL","Israel",2015-07-01,466.514
"4386","IN","India",2015-07-01,12546.71
"4387","IT","Italy",2015-07-01,691.762
"4388","JP","Japan",2015-07-01,300027.4
"4389","KR","Korea",2015-07-01,1341598.2
"4390","LU","Luxembourg",2015-07-01,32.292
"4391","MX","Mexico",2015-07-01,2776.578
"4392","NL","Netherlands",2015-07-01,769.004
"4393","NO","Norway",2015-07-01,2943.826
"4394","NZ","New Zealand",2015-07-01,221.316
"4395","PL","Poland",2015-07-01,644.578
"4396","PT","Portugal",2015-07-01,139.238
"4397","RU","Russia",2015-07-01,12809.655
"4398","SE","Sweden",2015-07-01,3448.107
"4399","TR","Turkey",2015-07-01,410.527969
"4400","US","United States",2015-07-01,14143.714
"4401","AT","Austria",2015-10-01,172.61
"4402","AU","Australia",2015-10-01,1984.639
"4403","BE","Belgium",2015-10-01,243.341
"4404","BR","Brazil",2015-10-01,1706.805
"4405","CA","Canada",2015-10-01,1947.14
"4406","CH","Switzerland",2015-10-01,820.28
"4407","CL","Chile",2015-10-01,65551.588
"4408","CN","China",2015-10-01,26732.59
"4409","CO","Colombia",2015-10-01,201944.555
"4410","CZ","Czech Republic",2015-10-01,1387.043
"4411","DE","Germany",2015-10-01,1622.188
"4412","DK","Denmark",2015-10-01,2454
"4413","ES","Spain",2015-10-01,732.972
"4414","FI","Finland",2015-10-01,133.82
"4415","FR","France",2015-10-01,1233.044
"4416","GB","United Kingdom",2015-10-01,1594.788
"4417","GR","Greece",2015-10-01,109.695
"4418","HU","Hungary",2015-10-01,7310.286
